Transaction_ID,User_ID,Insurance_Type,Premium,Date,Payment_Status,Reason
INS_FEB4B60A26AC,PP1091604,Term Life,4537.15,2024-05-15,Successful,Successful
INS_44AA23734D4B,PP0014546,Car,15705.32,2024-03-18,Successful,Successful
INS_D8AC7B23BA43,PP1105022,Health,1491.15,2024-12-07,Successful,Successful
INS_2CBF2F00A123,PP0011651,Health,6143.07,2024-04-14,Successful,Successful
INS_1498A7E3E84A,PP0042841,Term Life,15673.39,2024-04-08,Successful,Successful
INS_2546DFBE2FE6,PP0012580,Health,9120.11,2024-08-27,Successful,Successful
INS_21046FA210B8,PP0015815,Health,4968.73,2024-01-13,Successful,Successful
INS_9F07FEA61C8F,PP0048704,Term Life,17799.48,2024-12-05,Successful,Successful
INS_3EFADAA09060,PP0033143,Bike,4118.51,2024-03-19,Successful,Successful
INS_B95E7A8B28B2,PP1079443,Health,6633.12,2024-03-31,Successful,Successful
INS_7FE83DFFD68B,PP0027338,Bike,14969.7,2024-10-11,Successful,Successful
INS_4981EEE52082,PP0046738,Term Life,12051.98,2024-11-30,Successful,Successful
INS_74635C6D2AA1,PP1068995,Health,8449.12,2024-09-01,Successful,Successful
INS_3713DD7B812F,PP0042127,Term Life,16213.6,2024-08-15,Successful,Successful
INS_D1349FCE7065,PP0032958,Bike,15054.0,2024-11-22,Successful,Successful
INS_94C5AD1F4139,PP0044236,Car,6169.55,2024-11-10,Successful,Successful
INS_51A4FF251AD3,PP0020134,Bike,13128.5,2024-05-20,Successful,Successful
INS_D7C49CD19867,PP0023329,Term Life,3432.4,2024-07-27,Successful,Successful
INS_9E007C9D61E5,PP1082805,Health,4071.86,2024-02-12,Failed,Wrong PIN
INS_75D38A28E375,PP0009008,Term Life,9019.74,2024-06-05,Successful,Successful
INS_041DE37C52AF,PP1096339,Health,5252.44,2024-02-03,Successful,Successful
INS_5B3A784C10A5,PP1098854,Bike,13667.45,2024-09-28,Successful,Successful
INS_7B5F8E3CAFDE,PP1098508,Car,11431.99,2024-02-11,Successful,Successful
INS_F801A0CFDC47,PP0008420,Bike,13115.86,2024-09-08,Successful,Successful
INS_93982857F399,PP0049066,Car,6417.14,2024-04-02,Successful,Successful
INS_9098040CFD49,PP1078944,Car,13474.96,2024-08-08,Successful,Successful
INS_DD7E86740353,PP0047989,Bike,10910.39,2024-09-14,Successful,Successful
INS_BF41A12000EA,PP1056158,Term Life,1294.62,2024-06-27,Failed,Wrong PIN
INS_25741CF98F71,PP1101325,Term Life,2183.11,2024-12-19,Successful,Successful
INS_E5AD2B4860F2,PP0026603,Car,8100.17,2024-04-25,Successful,Successful
INS_F1E19D7CD415,PP1061986,Term Life,18440.63,2024-10-07,Successful,Successful
INS_C86139158704,PP1050987,Health,13286.02,2024-11-18,Successful,Successful
INS_EDF4068216FE,PP1090228,Health,8115.86,2024-06-24,Successful,Successful
INS_0870C4CD0668,PP1092307,Car,12161.56,2024-11-25,Successful,Successful
INS_7BD32C184DC9,PP1078954,Term Life,10163.69,2024-12-26,Successful,Successful
INS_B5322CEF6808,PP0044631,Car,1513.49,2024-11-25,Successful,Successful
INS_2F7DFDDD8FA8,PP0023357,Health,1359.08,2024-12-08,Successful,Successful
INS_58AC1C3700EB,PP0003414,Health,10424.58,2024-11-18,Failed,Wrong PIN
INS_3C9F7D3ED668,PP1085647,Bike,10180.94,2024-06-09,Successful,Successful
INS_770A5DAD1A37,PP1080304,Car,17375.59,2024-05-20,Successful,Successful
INS_6842B0BA70AF,PP1088813,Bike,15830.26,2024-12-25,Successful,Successful
INS_22313F75FE69,PP1070584,Car,9030.59,2024-08-02,Successful,Successful
INS_BA3CAD7F76A7,PP0004095,Term Life,8486.22,2024-04-18,Successful,Successful
INS_95B0309A7EE2,PP0019947,Term Life,17984.84,2024-05-18,Successful,Successful
INS_557B7B8845CB,PP1055634,Health,1230.45,2024-09-17,Successful,Successful
INS_E65BEB43C4D9,PP0012653,Term Life,14714.11,2024-04-18,Successful,Successful
INS_E8A4343EC403,PP0031828,Health,15848.3,2024-11-02,Successful,Successful
INS_E6E7458D5920,PP0010634,Bike,17205.47,2024-10-04,Successful,Successful
INS_B2207640C17B,PP1091700,Health,5888.34,2024-12-27,Successful,Successful
INS_9AD7D74056BC,PP0032165,Term Life,16280.73,2024-08-06,Successful,Successful
INS_6319293EE5DB,PP1078408,Bike,13368.41,2024-10-18,Successful,Successful
INS_718B163C58D1,PP1065488,Health,3847.82,2024-03-24,Successful,Successful
INS_0671913E2DEA,PP0013573,Bike,17411.38,2024-03-04,Successful,Successful
INS_DCEC715E620B,PP0015702,Bike,842.49,2024-12-07,Successful,Successful
INS_F261FA87FD8F,PP1055334,Bike,10192.8,2024-05-30,Successful,Successful
INS_A29BF06B57D4,PP0021715,Car,9279.14,2024-10-27,Successful,Successful
INS_5CD660C86AFC,PP0015848,Term Life,3890.45,2024-09-22,Successful,Successful
INS_FCFF9039C2EE,PP0000432,Bike,4898.73,2024-05-30,Successful,Successful
INS_F8740995F8CE,PP0044195,Health,2758.2,2024-07-15,Successful,Successful
INS_BCDFECDAEB54,PP0035276,Health,9028.02,2024-01-20,Successful,Successful
INS_141A266EB479,PP0049965,Health,9981.04,2024-03-18,Successful,Successful
INS_FEEDC949623E,PP0028480,Bike,2244.02,2024-05-09,Successful,Successful
INS_D6577E7A18EA,PP1104821,Term Life,791.73,2024-12-02,Successful,Successful
INS_B6AF019E47CC,PP1090348,Bike,11636.74,2024-08-21,Successful,Successful
INS_405AF9C7D600,PP0039698,Bike,12352.14,2024-04-30,Successful,Successful
INS_F5E9BAF37E93,PP1065185,Bike,12361.38,2024-04-14,Successful,Successful
INS_DD42BC3C0706,PP1103352,Health,19852.9,2024-08-29,Successful,Successful
INS_D22885360609,PP0019803,Term Life,19008.74,2024-08-29,Successful,Successful
INS_99FACE6F17AC,PP0032536,Health,6552.51,2024-05-26,Successful,Successful
INS_99A0BAB6CD86,PP0019459,Health,11090.46,2024-05-05,Successful,Successful
INS_2A02827E4BBB,PP1104706,Car,5752.21,2024-08-30,Successful,Successful
INS_B66BB459105E,PP1089436,Car,14713.32,2024-11-15,Successful,Successful
INS_D970014A6929,PP0020735,Health,9348.58,2024-03-08,Successful,Successful
INS_088C082E87C3,PP0009909,Health,19755.16,2024-03-26,Successful,Successful
INS_88A752EA220E,PP0006921,Health,14056.27,2024-10-04,Successful,Successful
INS_A1E121386992,PP0023997,Health,4943.22,2024-07-17,Successful,Successful
INS_765CB6A44870,PP0013095,Health,2325.67,2024-06-22,Failed,Insufficient amount
INS_FED1CCC63A09,PP0036780,Health,7488.19,2024-05-15,Successful,Successful
INS_B1818CF98AFE,PP1095952,Car,16372.91,2024-07-16,Successful,Successful
INS_5CC9413EC5E7,PP1078503,Car,9744.72,2024-04-01,Successful,Successful
INS_255B6337D5BF,PP1088645,Car,4048.51,2024-12-04,Successful,Successful
INS_91A636C644DC,PP0015112,Car,9814.26,2024-02-14,Successful,Successful
INS_9FE9C2932B09,PP0034408,Health,4765.75,2024-02-23,Successful,Successful
INS_A7BFE77DF2D8,PP1065572,Bike,16647.52,2024-07-27,Successful,Successful
INS_869C8475CDF9,PP1059806,Bike,17064.88,2024-12-10,Successful,Successful
INS_B3D17EB9C212,PP0032718,Car,5869.7,2024-10-26,Successful,Successful
INS_5E5B2FF7936B,PP0024545,Bike,8506.33,2024-09-30,Successful,Successful
INS_47D382690889,PP1054419,Car,19128.79,2024-05-16,Successful,Successful
INS_0EC4288A780C,PP0019747,Car,11111.72,2024-01-26,Successful,Successful
INS_AB9C9526B19D,PP0038416,Bike,7802.5,2024-02-07,Successful,Successful
INS_C51FA884CD80,PP0007108,Car,19561.51,2024-09-22,Successful,Successful
INS_E3D207AE2F95,PP0039296,Bike,1204.86,2024-10-20,Successful,Successful
INS_9ED153CC0162,PP1078619,Health,19858.68,2024-03-26,Successful,Successful
INS_18D0F6B8F2A8,PP0010632,Bike,18267.57,2024-09-25,Successful,Successful
INS_96551911523C,PP0018340,Term Life,15342.32,2024-01-30,Successful,Successful
INS_1762B7C7889F,PP1088637,Car,9306.35,2024-01-21,Successful,Successful
INS_B99B24E48241,PP1052429,Term Life,2395.18,2024-06-19,Successful,Successful
INS_E90BE057183B,PP0002825,Health,13915.04,2024-12-29,Successful,Successful
INS_AEBB61C5DFAD,PP1056668,Bike,4793.65,2024-12-06,Successful,Successful
INS_96C12661D7FE,PP0023716,Car,17275.03,2024-04-18,Successful,Successful
INS_52156ECAB567,PP0014203,Car,17794.04,2024-03-22,Failed,Server error
INS_44611C15ECC7,PP1094350,Car,8511.33,2024-10-29,Successful,Successful
INS_9562E930F0D5,PP1051547,Car,12476.05,2024-08-15,Successful,Successful
INS_40D7D3BFF8FC,PP1097720,Car,18134.66,2024-11-14,Successful,Successful
INS_5FB0E752B502,PP1106827,Car,2060.11,2024-11-18,Successful,Successful
INS_0677B6B019D4,PP1106501,Health,6784.94,2024-04-28,Successful,Successful
INS_332B046AB0A8,PP0044009,Car,6576.94,2024-07-26,Successful,Successful
INS_FCD4D1C92371,PP0034888,Bike,6311.56,2024-05-07,Successful,Successful
INS_E8F88FECAE39,PP1053964,Term Life,10550.04,2024-01-24,Successful,Successful
INS_4A871DA3C820,PP0009015,Car,16718.53,2024-09-10,Failed,Insufficient amount
INS_D26A26B76E9D,PP1103861,Car,5458.63,2024-03-23,Successful,Successful
INS_193616B44D65,PP1059876,Bike,14112.29,2024-01-09,Successful,Successful
INS_24A915F8CF17,PP1049501,Term Life,12844.94,2024-10-15,Successful,Successful
INS_CBBF460271F5,PP0025487,Car,7188.0,2024-01-13,Successful,Successful
INS_EEAB7B494AF3,PP0018891,Car,16667.73,2024-02-14,Successful,Successful
INS_32DD6AFC84F0,PP0000111,Bike,15958.61,2024-03-12,Successful,Successful
INS_709609E08487,PP1101952,Term Life,16707.48,2024-03-19,Successful,Successful
INS_C91B0A55FE1F,PP1052913,Car,12151.52,2024-09-11,Successful,Successful
INS_BF0D53B9D952,PP1088229,Health,5155.49,2024-06-15,Successful,Successful
INS_FD0884C3B575,PP1099271,Health,12460.08,2024-01-25,Successful,Successful
INS_71B959902E45,PP0002590,Bike,8131.15,2024-12-18,Successful,Successful
INS_9396D2D905FE,PP1052518,Car,3187.77,2024-11-09,Successful,Successful
INS_DE2B6C06A863,PP1095674,Health,8686.21,2024-08-08,Successful,Successful
INS_2BC7A8C00A16,PP1098632,Bike,6177.72,2024-10-23,Successful,Successful
INS_5B8D71A201EA,PP0038041,Car,19018.01,2024-04-25,Successful,Successful
INS_F9F78A528B7F,PP1091771,Bike,2132.3,2024-11-23,Successful,Successful
INS_ECC2E43C3736,PP1065733,Term Life,1858.69,2024-04-23,Successful,Successful
INS_20B5030F8ECE,PP0041964,Bike,18957.39,2024-11-10,Successful,Successful
INS_A92F0FD948DE,PP0026230,Health,17647.99,2024-03-20,Successful,Successful
INS_26CF9F89FC5E,PP0004333,Car,11161.14,2024-11-03,Successful,Successful
INS_A50992B7D2FD,PP1071128,Bike,11117.36,2024-01-08,Successful,Successful
INS_35F2D2CB287A,PP0047223,Term Life,10797.47,2024-11-06,Successful,Successful
INS_5FB64D669F68,PP0035524,Health,1642.74,2024-03-30,Successful,Successful
INS_654A91451CC4,PP0037791,Car,4220.45,2024-10-10,Successful,Successful
INS_637959E25242,PP1058008,Bike,18942.62,2024-05-28,Successful,Successful
INS_F42BAC6CFF3B,PP1100517,Term Life,1222.18,2024-03-08,Successful,Successful
INS_CD36104908D3,PP1059756,Car,5759.82,2024-10-30,Successful,Successful
INS_1CCE672683F2,PP1085786,Bike,17066.94,2024-03-27,Successful,Successful
INS_2F1EF538C187,PP1064335,Health,1087.02,2024-08-24,Successful,Successful
INS_4FD5F4AE20A4,PP0033961,Bike,9261.58,2024-05-16,Successful,Successful
INS_2F323A3BFF86,PP0048790,Bike,14942.65,2024-09-23,Successful,Successful
INS_F87276DD9E6E,PP1074779,Health,12579.63,2024-11-07,Failed,Wrong PIN
INS_F9CCCB4FDDA4,PP0020173,Bike,6944.15,2024-01-19,Successful,Successful
INS_ABCE5363B152,PP0018555,Term Life,14781.73,2024-07-11,Successful,Successful
INS_E7BED50F7A8C,PP1079463,Car,6681.37,2024-10-17,Successful,Successful
INS_732AAB5A274A,PP1075038,Term Life,1472.47,2024-04-05,Successful,Successful
INS_16073CE881F0,PP1100433,Health,5256.99,2024-04-20,Successful,Successful
INS_00BF7D9F2E41,PP0009553,Term Life,18042.82,2024-07-22,Successful,Successful
INS_1707DA06EA59,PP1084150,Car,2883.51,2024-09-11,Successful,Successful
INS_0D844685B525,PP1100098,Bike,2259.41,2024-06-16,Successful,Successful
INS_89594EEBD4E0,PP0013982,Term Life,15294.13,2024-10-17,Successful,Successful
INS_31449DC54723,PP0028338,Bike,7291.21,2024-10-03,Successful,Successful
INS_AA9F4BBF2B32,PP0047524,Car,14360.18,2024-10-28,Successful,Successful
INS_3663ED044EBB,PP1106107,Bike,4110.53,2024-06-02,Successful,Successful
INS_2FD62AC57D04,PP0024471,Bike,1482.36,2024-02-26,Successful,Successful
INS_ABCD129BFFFE,PP1064560,Health,3644.0,2024-11-04,Successful,Successful
INS_FB173A6B776D,PP0019357,Bike,4872.52,2024-09-24,Successful,Successful
INS_E39C6CF4BCC1,PP1092120,Bike,2041.01,2024-04-21,Successful,Successful
INS_BB714AC2F004,PP1097990,Car,7481.45,2024-01-03,Successful,Successful
INS_C21A2A6A6C6F,PP1076901,Term Life,7802.34,2024-04-12,Failed,Server error
INS_CA4C3DA645EB,PP1086796,Car,5275.39,2024-03-28,Successful,Successful
INS_F44D00BF975F,PP1066068,Bike,1487.79,2024-09-21,Successful,Successful
INS_462ADC31F9F5,PP1103764,Health,10047.1,2024-09-21,Successful,Successful
INS_96F0B308046C,PP1079505,Term Life,7519.82,2024-04-14,Successful,Successful
INS_7FC23CE623CA,PP0009588,Bike,5684.67,2024-03-14,Successful,Successful
INS_597888641DCB,PP1092722,Health,920.93,2024-12-14,Successful,Successful
INS_25A0FA31451B,PP0028268,Term Life,2472.52,2024-10-16,Successful,Successful
INS_DBF69CAB5264,PP1062216,Car,18670.48,2024-01-02,Successful,Successful
INS_5DE495D9016E,PP0016399,Term Life,12062.99,2024-05-05,Successful,Successful
INS_3D904059F136,PP0016617,Car,6096.58,2024-01-27,Successful,Successful
INS_2811616F175B,PP0038217,Term Life,3673.62,2024-10-09,Successful,Successful
INS_7427DA8F8BA7,PP1079172,Term Life,13190.01,2024-05-08,Successful,Successful
INS_0F8BFF40FCC2,PP1101292,Bike,18654.41,2024-01-21,Successful,Successful
INS_FB3A6AAB168F,PP0001405,Health,15130.7,2024-06-06,Successful,Successful
INS_10BB024CAC50,PP0017932,Bike,9398.35,2024-07-25,Successful,Successful
INS_BAF1D7529A98,PP1094429,Bike,13456.44,2024-12-13,Successful,Successful
INS_BF8124A78D3C,PP0042477,Bike,3702.4,2024-03-01,Successful,Successful
INS_43DBC5BA3D09,PP0042653,Car,5158.5,2024-06-02,Successful,Successful
INS_759F6D9615EA,PP0024287,Term Life,11068.47,2024-04-04,Successful,Successful
INS_D128CB6D6B3C,PP0016153,Term Life,11533.98,2024-07-22,Failed,Server error
INS_B8EA150BC07F,PP1099020,Health,4069.05,2024-02-13,Successful,Successful
INS_8FA8873BBD8F,PP1084298,Bike,17973.45,2024-07-13,Successful,Successful
INS_C38F4B9F713B,PP1089712,Health,3502.32,2024-10-15,Successful,Successful
INS_11F6E08EBC48,PP0038056,Bike,18156.89,2024-08-24,Successful,Successful
INS_3679820703A2,PP0007908,Bike,8237.78,2024-06-06,Successful,Successful
INS_662A738EE7F4,PP1101260,Car,11813.13,2024-06-26,Successful,Successful
INS_595251467E79,PP1074996,Car,11912.92,2024-01-19,Successful,Successful
INS_45DADCEF43E5,PP0044488,Bike,8046.76,2024-08-15,Successful,Successful
INS_8DF79C537F23,PP1075151,Term Life,4651.82,2024-03-28,Failed,Server error
INS_F8F00403D860,PP1088867,Term Life,12062.77,2024-10-10,Successful,Successful
INS_45AD45A76D6C,PP1107568,Health,7549.28,2024-08-03,Successful,Successful
INS_29F0C311A47E,PP0001940,Bike,3162.85,2024-10-31,Successful,Successful
INS_7A73B165C856,PP1057555,Car,9344.2,2024-06-29,Successful,Successful
INS_E71A77E37C76,PP1071355,Health,12546.61,2024-01-31,Successful,Successful
INS_FBFAAA1F41A4,PP0002630,Health,3224.96,2024-12-21,Successful,Successful
INS_67B7B5EC6EF7,PP0027281,Health,1217.22,2024-04-23,Successful,Successful
INS_E5A6EEC3AD80,PP1053501,Bike,4290.53,2024-04-08,Successful,Successful
INS_A9736FF3E5A6,PP0025152,Car,10283.61,2024-03-05,Successful,Successful
INS_404BBD58021A,PP0009216,Car,13403.98,2024-03-14,Successful,Successful
INS_2A4C4A45E894,PP0044873,Bike,11590.45,2024-08-09,Successful,Successful
INS_065498844092,PP1059503,Car,15803.71,2024-08-10,Successful,Successful
INS_DBFDBE62EFC2,PP0000834,Car,6004.43,2024-04-09,Successful,Successful
INS_64420465669B,PP0019769,Health,2901.92,2024-02-09,Successful,Successful
INS_D27216E8CDFA,PP0022365,Bike,706.92,2024-04-24,Successful,Successful
INS_381CD6AC5C13,PP1087678,Bike,16691.61,2024-01-20,Successful,Successful
INS_69709E888B2D,PP0024596,Car,1730.73,2024-05-21,Successful,Successful
INS_7C7A959B3B82,PP0031925,Car,5628.1,2024-06-13,Successful,Successful
INS_3DD7C691178F,PP1057755,Bike,17049.47,2024-06-25,Successful,Successful
INS_74B16C63AE4C,PP1078328,Car,7514.75,2024-12-17,Successful,Successful
INS_5D0EDF78EEB4,PP0035067,Car,11663.7,2024-05-05,Successful,Successful
INS_F6B5BE172F32,PP0044827,Bike,7246.14,2024-07-05,Successful,Successful
INS_FD6DC2A5776C,PP0035929,Car,9733.41,2024-12-10,Successful,Successful
INS_0CE89BC63270,PP1092497,Term Life,9052.98,2024-06-10,Successful,Successful
INS_E37BB15C0E46,PP1070812,Term Life,3402.13,2024-03-28,Successful,Successful
INS_B9908C91EA0C,PP1049574,Bike,4077.75,2024-03-17,Successful,Successful
INS_24803AFEFDDB,PP1106343,Term Life,4980.04,2024-11-11,Successful,Successful
INS_CD368EB16503,PP1100936,Health,16624.6,2024-01-17,Successful,Successful
INS_C13602623ECD,PP0037336,Car,10361.41,2024-08-20,Successful,Successful
INS_8B96E85AFF83,PP1091925,Term Life,16797.64,2024-02-14,Successful,Successful
INS_2670810129D2,PP0034549,Bike,14354.79,2024-02-28,Successful,Successful
INS_78614E99191E,PP0035122,Car,6860.83,2024-08-23,Successful,Successful
INS_1F1AFE7C3FDC,PP1106462,Term Life,2974.67,2024-02-15,Successful,Successful
INS_FFE8D516D336,PP0037911,Health,17179.46,2024-03-26,Successful,Successful
INS_E8C8FBC33BB4,PP1083418,Car,5870.52,2024-02-02,Successful,Successful
INS_F21D113E6761,PP1081583,Health,4534.07,2024-10-06,Successful,Successful
INS_FD7164529557,PP0025501,Term Life,14963.79,2024-09-24,Successful,Successful
INS_D481486FA1C9,PP1060838,Term Life,4662.68,2024-02-11,Successful,Successful
INS_81FABDCF937E,PP0039031,Bike,16808.35,2024-04-23,Successful,Successful
INS_F33E0F44E174,PP1064311,Car,4306.44,2024-10-09,Successful,Successful
INS_B8EDFA02EA57,PP1073682,Bike,17022.04,2024-02-07,Successful,Successful
INS_88D8F2F6949B,PP0014843,Bike,1577.53,2024-01-06,Successful,Successful
INS_8BF50FD76A76,PP0013002,Term Life,9114.14,2024-09-20,Successful,Successful
INS_12F375805454,PP1080159,Health,10937.17,2024-08-17,Successful,Successful
INS_45723A911A30,PP1094138,Term Life,12916.17,2024-12-14,Successful,Successful
INS_8BCFEE1C873B,PP0043966,Term Life,12307.51,2024-04-16,Successful,Successful
INS_DECBDD1B08BB,PP0024363,Health,10231.84,2024-02-29,Successful,Successful
INS_0ACB8A215A37,PP1098516,Bike,12556.58,2024-09-09,Successful,Successful
INS_A3A9BAEE526B,PP0007269,Car,4448.05,2024-08-16,Successful,Successful
INS_AF5CA62A2845,PP0014611,Health,4592.77,2024-12-20,Successful,Successful
INS_B869078819AA,PP1084808,Bike,14732.91,2024-06-16,Successful,Successful
INS_1777D973F4A6,PP0010246,Health,13271.34,2024-05-30,Successful,Successful
INS_E769D02E2BD7,PP0005589,Car,3407.2,2024-12-03,Successful,Successful
INS_6EF9264BAB10,PP1107195,Health,3351.17,2024-08-01,Successful,Successful
INS_3D02310F4027,PP1096606,Term Life,1816.85,2024-09-03,Successful,Successful
INS_DC237D663D5A,PP0020045,Car,17414.61,2024-10-29,Successful,Successful
INS_813AB24E86DE,PP1069844,Car,10121.86,2024-07-16,Successful,Successful
INS_2C36E34498AF,PP1084623,Term Life,7297.91,2024-07-31,Successful,Successful
INS_4AFFEA980174,PP1103305,Health,7603.62,2024-12-25,Successful,Successful
INS_40DC1BF6D712,PP0044853,Bike,1009.6,2024-10-26,Successful,Successful
INS_4547B5517EB2,PP0031642,Car,18919.31,2024-08-20,Successful,Successful
INS_5556A4BECDA8,PP1063748,Term Life,15367.57,2024-08-15,Successful,Successful
INS_76E26BF0ED0C,PP1084157,Health,5102.5,2024-02-13,Successful,Successful
INS_E44742D5D6AF,PP0039864,Health,5550.74,2024-04-18,Successful,Successful
INS_776ED472709C,PP0048298,Car,7688.37,2024-08-14,Successful,Successful
INS_5D8D354DE9A3,PP1056913,Term Life,14821.83,2024-05-05,Successful,Successful
INS_A983E3B7D216,PP1063700,Term Life,16726.96,2024-02-17,Successful,Successful
INS_FE3A174AF724,PP0007143,Health,2275.57,2024-01-10,Successful,Successful
INS_F48D7970293D,PP0029459,Car,5061.16,2024-10-26,Successful,Successful
INS_31A09738D7AD,PP1066298,Bike,19013.13,2024-11-12,Successful,Successful
INS_864BEF0E0EDA,PP0012800,Bike,13640.93,2024-08-25,Successful,Successful
INS_A3FA85FB2B01,PP1058734,Term Life,13702.64,2024-01-12,Successful,Successful
INS_87117B9717A6,PP0007518,Health,12158.21,2024-01-09,Successful,Successful
INS_92F7F822964E,PP0019535,Car,3575.2,2024-05-08,Successful,Successful
INS_570730894A01,PP0019569,Health,8021.81,2024-06-21,Successful,Successful
INS_5AFEAB0EB8C4,PP1074494,Car,9807.6,2024-12-21,Successful,Successful
INS_9EF1044B1CE8,PP1094738,Car,14764.24,2024-07-26,Successful,Successful
